  0.3191919191919192E+02  0.3705457597859622-250  0.5376529069285709-259
  0.3272727272727272E+02  0.3575402641876079-267  0.2029185178538556-276
  0.3353535353535354E+02  0.9345965405172655-285  0.2074710325643073-294
  0.3434343434343434E+02  0.6618193872079958-303  0.0000000000000000E+00
  0.3515151515151516E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3595959595959596E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3676767676767676E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3757575757575758E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3838383838383838E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.3919191919191920E+02  0.0000000000000000E+00  0.0000000000000000E+00
  0.4000000000000000E+02  0.0000000000000000E+00  0.0000000000000000E+00
