 -0.9292929292929294E+01  0.3751583250123152E+00  0.2521384329126549-256
 -0.8484848484848484E+01 -0.1938315478525344E+00  0.1475750659044277-239
 -0.7676767676767675E+01 -0.5126070521464542E+00  0.2339930864883066-223
 -0.6868686868686872E+01  0.1055374484496060E+01  0.1005099761264311-207
 -0.6060606060606062E+01 -0.2174884280711598E+00  0.1169583996754566-192
 -0.5252525252525253E+01 -0.1639330265495810E+01  0.3686971396178714-178
 -0.4444444444444443E+01  0.1619979240888296E+01  0.3148648806112481-164
 -0.3636363636363640E+01  0.1526967905264026E+01  0.7284416699642743-151
 -0.2828282828282831E+01 -0.3081695038499778E+01  0.4565427424165528-138
 -0.2020202020202021E+01 -0.1039405075788418E+01  0.7751472468045301-126
 -0.1212121212121211E+01  0.4221257414896884E+01  0.3565357456864794-114
 -0.4040404040404013E+00  0.8550072516335587E+00  0.4442608578093246-103
  0.4040404040404013E+00 -0.4889330127446383E+01  0.1499647290814220E-92
  0.1212121212121211E+01 -0.1512884925264365E+01  0.1371375250348117E-82
  0.2020202020202021E+01  0.4765027558978295E+01  0.3397344525765129E-73
  0.2828282828282831E+01  0.2978613059311856E+01  0.2280021689314971E-64
  0.3636363636363633E+01 -0.3265341403151338E+01  0.4145285710415982E-56
  0.4444444444444443E+01 -0.4235658921202103E+01  0.2041672428188585E-48
  0.5252525252525253E+01  0.3400213832978554E+00  0.2724167215815337E-41
  0.6060606060606062E+01  0.3602310236135474E+01  0.9846855479468351E-35
  0.6868686868686865E+01  0.2340905327118853E+01  0.9642229615515691E-29
  0.7676767676767675E+01 -0.7304542901204222E+00  0.2557840611140744E-23
  0.8484848484848484E+01 -0.2221228798760269E+01  0.1838169649737760E-18
  0.9292929292929294E+01 -0.1586672898782260E+01  0.3578605354916018E-14
  0.1010101010101010E+02 -0.2139269130347648E+00  0.1887374692710860E-10
  0.1090909090909091E+02  0.6916680203408948E+00  0.2696612547556978E-07
  0.1171717171717172E+02  0.8827033503322363E+00  0.1043746610625787E-04
  0.1252525252525253E+02  0.6698338696327504E+00  0.1094429293941932E-02
  0.1333333333333334E+02  0.3851642511082556E+00  0.3108826201105896E-01
  0.1414141414141414E+02  0.1809679030761488E+00  0.2392331075188629E+00
  0.1494949494949495E+02  0.7197864094332719E-01  0.4987262451489113E+00
  0.1575757575757576E+02  0.2472521557449333E-01  0.2816561695023784E+00
  0.1656565656565657E+02  0.7427304948201848E-02  0.4309157993290225E-01
  0.1737373737373737E+02  0.1967130832049145E-02  0.1786000886731845E-02
  0.1818181818181818E+02  0.4618613888576216E-03  0.2005335427468076E-04
  0.1898989898989899E+02  0.9647162352371375E-04  0.6099700147328471E-07
  0.1979797979797980E+02  0.1796387387526400E-04  0.5026272725350514E-10
  0.2060606060606060E+02  0.2984714524336843E-05  0.1122017722614186E-13
  0.2141414141414141E+02  0.4424358705157891E-06  0.6785306773313437E-18
  0.2222222222222222E+02  0.5844778739014184E-07  0.1111617465881357E-22
  0.2303030303030303E+02  0.6867028764593990E-08  0.4933525074371044E-28
  0.2383838383838383E+02  0.7153749417647236E-09  0.5931648689787277E-34
  0.2464646464646465E+02  0.6580650599390528E-10  0.1932011052835768E-40
  0.2545454545454545E+02  0.5316609811366874E-11  0.1704746845496890E-47
  0.2626262626262626E+02  0.3746624239220747E-12  0.4074987566440105E-55
  0.2707070707070707E+02  0.2282892163478807E-13  0.2638814027567050E-63
  0.2787878787878788E+02  0.1189417209032615E-14  0.4629215342119928E-72
  0.2868686868686869E+02  0.5223623927341097E-16  0.2199996992603524E-81
  0.2949494949494949E+02  0.1897933269168381E-17  0.2832388967710204E-91
  0.3030303030303030E+02  0.5564209047698480E-19  0.9878700179870340-102
  0.3111111111111111E+02  0.1271555886626101E-20  0.9333893020515902-113
  0.3191919191919192E+02  0.2154860056412861E-22  0.2389141855632231-124
  0.3272727272727272E+02  0.2509205174582713E-24  0.1656674388534637-136
  0.3353535353535354E+02  0.1771164236072136E-26  0.3112063739664755-149
  0.3434343434343434E+02  0.6091909058604876E-29  0.1583710923131110-162
  0.3515151515151516E+02  0.7650774851494771E-32  0.2183330313047316-176
  0.3595959595959596E+02  0.2895147693478806E-35  0.8154157213801501-191
  0.3676767676767676E+02  0.3063013941434823E-39  0.8250016556166401-206
  0.3757575757575758E+02  0.8856287970930601E-44  0.2261240021159286-221
  0.3838383838383838E+02  0.6953600535798060E-49  0.1679015131978509-237
  0.3919191919191920E+02  0.1480014298473911E-54  0.3377370150187887-254
  0.4000000000000000E+02  0.0000000000000000E+00  0.1840427927400273-271
